,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,Labels
165,0.57353944,-0.15473391,0.012948843,0.037740294,-0.010929465,-0.39974096,0.082552165,-0.029218297,0.067667015,0.021064788,0.23736924,-0.21769719,0.04744427,0.019280924,0.007841807,-0.06210736,-0.2958082,-0.032473218,0.0800754,-0.04524334,0.08759109,0.10952151,-0.043889362,0.06094771,0.07745862,CreditCardNumber
166,-0.030925997,-0.5801676,0.45126048,0.05768931,0.20149851,0.03377117,-0.10796178,-0.30746135,0.03640891,0.0050541675,-0.011851668,-0.017933665,-0.22328253,-0.19635119,0.1053705,-0.08858171,-0.09731432,-0.020262843,-0.14932105,-0.06667477,-0.036582895,-0.09311901,-0.08872317,-0.009056602,-0.0339288,CreditCardNumber
167,0.20309016,-0.03636505,0.01872249,-0.26391256,0.08967788,0.0932622,0.04667528,-0.054969855,-0.07059514,-0.14401758,-0.006604832,-0.10177861,-0.23718816,-0.11279841,0.05336209,0.013517638,-0.15866366,0.068471916,-0.11218736,-0.052110855,-0.094013974,-0.107937865,0.006607507,0.02915241,-0.04297878,CreditCardNumber
168,-0.578695,0.073157154,0.053324968,-0.15972547,-0.09524872,0.007304018,0.008937977,0.31321403,-0.06840333,0.12115727,0.027881917,0.06142254,0.18416822,0.1659517,0.060331196,-0.19188404,-0.054448258,-0.042516828,-0.07692673,-0.043707844,-0.026733952,-0.044929978,0.08667807,-0.01606079,0.04110588,CreditCardNumber
169,-0.017988963,-0.29714113,-0.2619585,-0.19740772,-0.19743516,0.056567837,-0.28165573,0.024450762,-0.053831022,-0.07018784,0.02187276,0.07149118,0.012539441,0.06645952,0.072222844,0.009301632,0.04923004,0.07552158,0.016580308,0.07166698,0.10738859,-0.0071524987,0.07296788,-0.044835888,0.0012168073,CreditCardNumber
170,0.063955456,0.19689013,-0.19187246,-0.08863427,-0.05464869,-0.07611651,0.017904768,-0.20226917,0.38956293,0.14744352,-0.041001756,-0.17625475,-0.18085895,-0.03451195,-0.008888074,0.11308706,0.09207029,-0.14833319,0.044564918,-0.064684354,0.059921116,0.058736023,0.04842031,0.0003664302,0.08403619,CreditCardNumber
171,0.13729706,0.019779544,0.15413274,-0.221439,0.37905714,0.075623676,0.49502805,0.121274754,0.17503132,-0.12704451,-0.09969445,-0.014005939,0.021864254,0.1747719,-0.047721468,0.045470778,-0.056128435,0.24860191,-0.09282577,0.0861935,-0.14673354,-0.13100821,0.017161274,-0.09860703,-0.060893357,CreditCardNumber
172,-0.2775335,-0.286445,0.1146992,-0.088743836,-0.22442825,-0.13347305,0.019825747,-0.24293542,-0.15245877,0.03568028,0.17925976,0.08131936,-0.06525405,0.16565411,-0.031775232,0.08124343,-0.23322533,0.040027894,0.15577614,-0.07724571,0.04942409,-0.07997964,0.034738194,-0.046142586,0.05042844,CreditCardNumber
173,0.067490906,0.06786986,-0.11926728,-0.2133798,-0.099898405,0.272011,0.31448382,0.33023518,-0.05557043,0.037523314,0.09532557,-0.13313776,-0.05139149,0.3259868,-0.00028943937,-0.008372672,0.005410569,0.18202129,-0.10415964,-0.003838048,-0.060809035,-0.012415818,0.08245897,0.007343411,-0.11720905,CreditCardNumber
174,0.15651134,0.10724051,0.13341261,-0.1278675,-0.09270865,0.08873528,0.033616703,-0.08439208,-0.0013136532,-0.18130328,0.42488688,-0.034245137,0.07342304,0.06865317,-0.016579773,0.20327604,0.10315219,-0.11705581,0.016693499,0.076947674,-0.010839657,-0.1458216,-0.045315765,-0.06214077,-0.025776079,CreditCardNumber
175,0.2441051,0.082925156,0.10331198,0.44825664,-0.27606106,0.023664825,-0.1279086,-0.0023500663,0.08869947,-0.016756233,-0.21054484,0.13276197,0.23699664,-0.06572596,-0.30607355,0.11565056,0.09354645,0.10170239,0.10276595,-0.14318338,-0.09870976,-0.0225203,0.082704246,0.04113288,0.02925183,CreditCardNumber
176,-0.24552818,0.7198533,0.08619267,0.11337928,-0.043645844,-0.3155985,-0.12923442,-0.3518121,-0.046563275,0.025632279,-0.1151671,-0.21715373,0.083687946,0.026527558,-0.10962111,-0.0111471135,-0.15241821,-0.105070405,-0.16470173,-0.00035587815,0.092203684,0.02677539,-0.06372029,-0.11980547,-0.083830014,CreditCardNumber
177,0.15496233,-0.10580807,0.49170136,-0.14187606,0.13470195,0.24811988,0.09997956,-0.036813155,0.103963315,0.045320176,-0.2565038,0.27585164,0.3268267,-0.037701447,0.012905672,-0.10618854,-0.085982285,-0.23024641,0.054503012,0.035959873,-0.1728451,0.13170019,0.04983466,0.09440587,-0.053135835,CreditCardNumber
178,-0.48520118,-0.2822895,0.30818886,0.069192685,-0.34640536,-0.37365305,0.34204116,-0.07648169,-0.20454116,0.029313127,-0.06133995,0.24565478,-0.1359785,-0.11265166,0.07175805,0.39085048,-0.014204964,0.12711693,0.020581108,0.17067537,0.05858937,0.053605128,-0.018369915,0.06113036,0.2254582,CreditCardNumber
179,0.03408668,0.16014661,-0.26065978,-0.21972285,0.16952172,-0.23825802,0.023817552,-0.15411586,-0.06390499,0.16395652,-0.16950284,-0.21369374,0.086929604,-0.011917424,0.069012634,-0.13019544,0.04406805,-0.0040823543,-0.031082377,0.12594743,-0.03872513,0.086711474,0.045026395,-0.067652114,0.03388053,CreditCardNumber
180,-0.2925817,-0.3009711,-0.32917258,0.020366294,0.21306784,-0.09600282,-0.4396172,0.37103528,0.14132334,-0.021437338,0.015141231,0.028908933,0.14288293,0.12656039,0.11395559,0.056647778,-0.06018056,0.033061482,0.05609671,0.031251747,-0.0435548,0.003188662,0.13480112,-0.09891029,-0.12211033,CreditCardNumber
181,0.10593561,0.1268426,-0.18838172,-0.2410019,-0.21835352,0.27582368,0.07070293,0.05354691,-0.06583785,0.03389279,0.07376296,0.07619375,0.064117655,-0.046075236,0.00472651,0.005681762,0.1501424,-0.03504526,0.034594465,-0.046977796,-0.17696182,0.037216526,-0.06209565,0.09676837,-0.026708927,CreditCardNumber
182,0.031453084,-0.13391691,0.07869807,-0.106942825,-0.30980182,0.3924363,-0.18933602,-0.047229614,-0.05032784,0.019573001,-0.1211127,0.107252575,-0.01720685,0.11456315,-0.036269445,0.0121453265,-0.041284792,0.14080401,0.04245384,0.02811165,0.09532663,0.0055770176,0.024139756,0.0061783865,0.07418791,CreditCardNumber
183,-0.2715864,-0.21130173,-0.23662764,-0.101573706,0.09945799,0.17041977,-0.04104315,-0.08329487,-0.06758047,-0.01378796,0.1114745,-0.052480325,0.10486735,-0.022202766,-0.02709677,-0.020687832,0.1003957,0.04379235,-0.15894562,-0.071035296,-0.04120458,-0.059703182,-0.05021203,0.071024165,0.11031654,CreditCardNumber
184,0.15973628,0.14738354,-0.08190046,0.07381228,-0.32908124,0.28028515,-0.12322882,-0.18777722,0.13579838,0.010603195,-0.042170398,0.030957475,0.18263389,0.029454194,-0.08475545,0.12220755,0.08107752,-0.13226946,-0.08008766,-0.04513395,-0.10381552,0.029065888,-0.02813998,0.067658454,-0.051044606,CreditCardNumber
185,-0.016863361,-0.123293385,-0.28731257,-0.27805108,-0.17843398,0.12210814,-0.122752845,-0.08593974,0.029972505,0.04894275,-0.18791118,0.009711499,0.00061951304,0.02462428,0.13543402,0.21196099,-0.0123893125,-0.12948139,-0.026822072,0.06318083,0.060503602,-0.030169968,-0.03603168,0.053834837,-0.03911837,CreditCardNumber
186,-0.15306325,0.13836423,0.12541215,0.6699826,0.16549434,0.43007717,-0.17720388,0.10648567,0.028141478,-0.28524148,0.14174835,-0.16589436,-0.031318802,-0.072085194,0.05180459,-0.11548967,0.026055561,0.09290065,0.065767266,0.17763852,0.084434465,0.069540724,-0.14328228,0.024870275,-0.00558604,CreditCardNumber
187,0.40098757,-0.16769554,0.16489738,0.18946095,0.31599602,0.011269389,0.44336852,0.006939048,-0.034196798,-0.22962265,-0.0740284,0.27816835,0.17096974,0.27382222,-0.06297942,-0.12825444,0.07169264,-0.18702331,0.10442035,0.016130105,0.00846328,0.018036319,0.020539824,0.095782734,-0.039748374,CreditCardNumber
188,0.010036462,-0.06416466,-0.35727122,0.09613086,0.03445329,-0.07846003,0.16149291,-0.08782811,-0.2821448,0.0023907209,0.21832374,0.13495477,0.020247199,-0.10866601,-0.09056285,-0.041848846,-0.06039355,-0.097079016,-0.03989154,0.14211656,0.029843085,0.019440059,0.11248277,0.13409302,-0.044105064,CreditCardNumber
189,0.68176293,0.046105236,0.3804355,0.19558989,0.3915776,0.2703796,0.067326866,0.27248237,0.014391131,0.071319304,0.22887044,-0.39790636,-0.05884404,0.016302796,0.101095185,0.21829884,-0.13005866,-0.16682658,-0.028982941,-0.021442994,0.12914735,0.08977249,-0.005658254,0.120481215,0.107649446,CreditCardNumber
190,0.216391,-0.39680147,0.09649738,0.027374089,0.5422013,-0.1682259,-0.20629242,0.09251532,-0.092602804,0.21378867,-0.25880998,-0.36345413,0.18711522,-0.13548091,-0.010544195,0.23814116,0.36266595,-0.044338096,-0.112378135,0.10034219,-0.042387262,-0.13202752,0.17911617,0.005688201,0.10239212,CreditCardNumber
191,-0.37602872,0.25611827,-0.17912681,0.11287098,0.28440866,0.17164856,-0.20693804,-0.07926439,0.03096006,0.099715814,-0.14414047,-0.17861213,0.0022960254,0.020640854,-0.03362234,0.18546367,0.091916844,0.105159596,-0.022140285,-0.062490016,-0.018029356,-0.030269176,-0.016363425,0.09497641,0.063834116,CreditCardNumber
192,-0.029349366,0.060224317,-0.06406623,0.36235762,0.3742154,-0.2117267,-0.22400267,-0.28374717,-0.18039249,0.034299053,-0.09011391,0.08408607,0.0932047,0.065717824,-0.092558496,0.0030032403,0.05879589,0.20381093,-0.092158705,-0.18856813,-0.11815992,-0.116991706,-0.007066644,0.0542125,0.016579099,CreditCardNumber
193,-0.1350337,0.24984433,0.2129191,-0.082331814,-0.042569578,-0.17144915,-0.22723441,-0.19125846,-0.034574274,-0.04198324,0.4605442,-0.005886438,0.19212134,0.11600158,0.06447079,0.14777166,0.15849048,0.094441034,0.20409964,0.012444294,-0.07096019,-0.15427078,-0.10524937,-0.049330667,-0.14392413,CreditCardNumber
194,-0.3870513,0.0824227,-0.19305211,0.18780968,0.43340665,-0.23514022,0.102657035,0.39350083,0.12728427,-0.29244405,-0.111984454,-0.038360704,0.042229146,0.14407699,-0.280245,-0.11709869,0.11216321,-0.17653878,0.1697033,-0.07016806,0.07526062,-0.049344376,-0.052593455,0.05062708,-0.01930442,CreditCardNumber
195,-0.33066067,-0.5700177,0.50961775,-0.25844905,0.040391378,-0.05260117,-0.2700517,-0.1699163,0.042024717,0.18593155,-0.15368472,0.113994986,-0.06337012,0.23167837,0.06053772,-0.12654556,-0.21943432,-0.06826404,0.037245836,0.14277706,-0.059689876,0.07263726,-0.095846556,-0.024944222,-0.013245031,CreditCardNumber
196,0.06812876,0.07286546,-0.002442075,-0.16399813,-0.39144,-0.23625368,-0.061125446,0.24566333,0.018948993,0.05470218,-0.09056655,0.035587918,0.0865429,-0.20376813,0.027855366,-0.33727017,0.004977039,-0.0025249429,-0.24731669,-0.03459,-0.017742442,-0.09201673,-0.19278862,0.11650896,0.06495479,CreditCardNumber
197,0.33588502,-0.06809272,0.047082268,-0.23728663,-0.00883445,-0.28773183,0.26617363,-0.14366768,0.12016656,-0.032617427,-0.22486907,0.07435034,0.037697844,-0.095156364,0.17677788,0.052844126,0.10601454,0.22197422,0.15004922,-0.05235016,0.02450007,0.18716465,-0.060675956,-0.030589921,-0.03883749,CreditCardNumber
198,-0.07553245,0.07504012,-0.1203937,-0.35123345,0.23080818,-0.02667524,0.13820168,-0.107093334,0.09121144,-0.07474067,-0.00560518,-0.03293991,0.18333836,-0.047538426,0.05343876,-0.21744926,-0.09134672,-0.06836344,0.08240914,-0.11971349,0.04092089,0.026894724,0.03769253,-0.07477974,0.10334238,CreditCardNumber
199,0.24551737,0.22022179,-0.014882025,0.15448435,0.2518567,-0.083890334,0.21357292,-0.20532286,-0.31060794,0.22704488,0.059347812,0.16131303,-0.2507787,0.19413884,0.046146687,-0.120525025,0.07352759,-0.0068055266,-0.017000625,0.19866796,-0.044085044,0.09325511,0.009462054,0.0051761693,-0.03422346,CreditCardNumber
200,-0.16567914,-0.37772557,-0.2511108,-0.17731866,-0.019093277,-0.02274727,0.09975808,0.06483945,0.1975647,-0.0086193215,0.059636723,-0.17204805,-0.02905376,0.07312476,-0.14594382,-0.07333554,0.030970786,-0.16463718,0.1109198,-0.16500796,0.15801293,-0.001585383,0.023102233,-0.06392028,-0.0029363695,Email
201,0.121928826,-0.099092446,-0.13380991,0.17728734,-0.20114437,0.0043211193,-0.06335691,0.034739796,0.08046012,-0.08388235,-0.10061523,0.21165529,0.122427575,-0.047962524,0.10065344,0.03287614,0.006409134,0.14370891,0.010507317,0.011804039,0.030310683,0.0040777633,0.06622752,-0.043751,0.011246652,Email
202,-0.10168275,-0.07023267,-0.1926867,0.051392574,-0.17694639,-0.30139288,0.13873701,0.0892135,-0.18371004,0.16069488,0.052616373,-0.13669886,0.071046606,-0.28477603,-0.07867325,0.03120221,-0.010048234,0.21102886,0.09346123,-0.039489843,-0.0717242,0.092862435,0.022715434,0.19009869,-0.2389859,Email
203,0.059025936,-0.003935508,-0.5344519,-0.31363156,-0.07570324,0.120692655,-0.1357049,0.04751324,-0.013910572,-0.1698814,0.051944055,0.1882656,-0.1323904,0.01132364,-0.10370447,0.025458869,-0.030348307,-0.042633854,-0.05153192,-0.058673482,-0.035115253,0.027575409,-0.023785716,-0.04362931,0.041551415,Email
204,0.328033,0.031556293,-0.28390712,-0.039837226,-0.42757004,0.06905534,0.042553607,-0.096292436,-0.09429933,0.10969881,0.07736216,-0.31293055,0.031789944,0.36916798,0.04874015,-0.08299426,-0.085613355,0.041228935,-0.21541281,-0.029115304,0.04177617,0.15418491,-0.10745384,-0.030883605,-0.009919533,Email
205,-0.20397472,-0.48797265,0.15273674,0.1440214,-0.12513703,0.29798007,0.21484281,-0.15076107,0.016845731,-0.36801562,0.042277165,-0.12536806,0.022965927,0.059634265,-0.09521267,0.102198824,-0.0038087105,-0.16050561,-0.0334161,0.040275898,-0.07621431,-0.1580037,-0.055474363,-0.1639273,-0.025009025,Email
206,-0.69896096,-0.040577706,0.1889474,-0.046803623,-0.2817046,-0.11319969,0.31182873,0.2506904,-0.2684997,0.008703065,0.1805621,0.016890291,-0.0070966254,-0.08932944,-0.16236103,0.120757245,0.12450667,0.091276795,-0.017293,0.021835655,0.123897545,-0.046646193,-0.044566836,-0.009362316,0.19423884,Email
207,0.16517508,-0.009554299,-0.040621,0.77308637,0.14728038,0.21691538,0.06314485,0.1596334,0.37043968,0.06796631,0.26018628,0.10080734,-0.12936668,-0.005504813,0.1670421,0.021579206,-0.09496645,0.09157614,0.010476991,-0.011108708,-0.031567223,0.010545485,-0.1079963,-0.020608403,0.094287306,Email
208,0.15350851,-0.00082358497,-0.21916461,-0.25578108,-0.33705547,-0.05304147,0.014741573,-0.1131259,0.04939588,0.09809394,-0.30197296,-0.25135416,0.16986714,0.009627509,-0.07991387,0.10115847,0.14166375,0.09340007,0.039311823,0.034417637,0.04616695,0.1326158,-0.115288235,0.094937935,-0.09720786,Email
209,0.23810609,-0.103714086,0.057239577,-0.009545418,0.2119964,0.094508216,-0.12987362,-0.011306431,-0.23839778,0.23242857,0.030249504,-0.002391516,-0.020223407,-0.11414606,0.010843623,0.10975343,0.09438114,-0.115174696,0.059883926,0.00683789,-0.05821052,0.041382063,0.15355837,-0.06410243,-0.032754336,Email
210,-0.26972523,0.077813916,-0.143779,0.56653315,0.21436761,-0.023203943,-0.20849302,-0.18584774,0.28308132,-0.15911098,0.22900856,0.1892749,-0.040146638,-0.31831962,0.29493916,-0.09524575,-0.01410342,0.25618368,-0.07659798,-0.14111105,0.053890023,-0.02254839,0.14359078,0.15184328,-0.09446492,Email
211,-0.12059677,0.13606402,-0.20084853,-0.08697492,-0.34709254,0.07414947,-0.38821658,0.19103219,0.02838603,-0.2470191,0.18376145,0.08057908,-0.12572184,0.115686774,0.12737074,-0.09829485,0.040475503,0.046756864,-0.21457699,-0.007898153,-0.015413357,0.07378182,0.19892918,0.029531132,0.03768278,Email
212,0.05061299,0.01778531,0.116795644,-0.14470264,0.061862666,-0.18057115,-0.36474138,-0.21825297,0.008413452,-0.20052218,-0.0650749,0.059335317,-0.26792857,0.16770492,0.21965371,-0.01078365,0.028848229,-0.007748467,0.04676011,-0.018063638,0.056787934,-0.04234496,0.05050453,0.13552949,0.0059677837,Email
213,0.13373728,-0.047974564,-0.16020781,-0.5116957,0.13792227,0.15640347,-0.006142939,-0.044331282,-0.028354524,-0.13098283,0.09338802,-0.002974403,0.19102876,-0.1553605,0.122266546,0.0045812977,-0.117518365,0.0051019676,0.043494806,0.049446847,-0.024901794,0.09115249,0.07202258,-0.036853928,0.081457935,Email
214,-0.1314821,0.4462565,-0.37196648,-0.106424354,0.19293655,-0.030215153,0.16765109,-0.20688985,0.2616072,-0.08120296,0.023780817,-0.046593357,-0.21234998,-0.031062592,-0.005975661,-0.01390851,0.075983666,0.12385099,-0.1415964,0.1359882,-0.043992754,0.15767086,-0.03296247,-0.08997729,0.05754072,Email
215,-0.5354509,0.008357856,-0.21273194,-0.17618993,0.11610999,0.10955862,0.11387507,0.2270785,0.19289212,0.28251436,0.08977049,-0.2154172,-0.0052727894,0.018216314,0.14952502,-0.23462172,0.1297133,0.14180502,0.15101959,-0.051883865,-0.13631187,-0.0061062397,0.029922368,-0.064505555,0.18489645,Email
216,0.10499929,0.10020636,0.23687744,-0.43685904,-0.020039294,-0.25432038,-0.2914986,-0.18687537,0.13646695,-0.12450348,0.18431306,0.085242994,-0.056325074,-0.075577885,0.015784178,0.11349595,0.13395408,-0.006882372,-0.038109265,-0.016060086,0.058587037,0.020085547,-0.13390036,-0.06102393,-0.14129545,Email
217,-0.23338397,-0.0353392,-0.10642017,-0.012257018,-0.25286454,-0.00047718364,-0.13695635,0.3551639,0.035493962,-0.092495136,-0.044643767,-0.299043,0.05815752,0.36443764,0.09318256,-0.038707707,-0.0057828655,0.06889059,0.0023555562,0.065005705,0.03757761,-0.0045778533,0.029706504,0.1418585,-0.04338824,Email
218,0.3295634,-0.28800735,0.62143886,0.25976947,-0.16837832,0.42132425,-0.26719874,-0.056905672,0.06877949,-0.18237182,-0.22557056,-0.029618425,0.14939158,-0.09746618,0.0037538854,-0.24285376,0.14746997,0.096963875,-0.12020278,0.22984956,0.16607055,0.12448093,0.059226174,0.036242787,-0.012052835,Email
219,-0.1861017,-0.43812853,0.026464673,0.039447006,-0.2408674,0.025874881,0.20404045,0.04500609,-0.14846107,-0.12310583,-0.03297298,-0.22635972,0.047117047,-0.064089864,-0.009272122,0.16308896,-0.13359806,-0.0395728,0.031135842,-0.025790896,0.09531426,-0.025586428,-0.009635811,0.052949715,-0.16075446,Email
220,0.022883747,0.29176608,-0.08393968,0.10402065,-0.055344094,0.09761728,0.047144998,0.1499485,-0.13284327,-0.056350704,-0.1546317,-0.12748365,-0.19177637,-0.22838025,-0.31057638,-0.12361409,-0.14874935,0.085760236,0.17613086,0.05747349,0.13520032,-0.09085939,0.045861237,-0.123610854,-0.017180568,Email
221,-0.06811646,0.10659014,0.43090773,-0.03105591,-0.12122803,-0.092477106,-0.0022632217,0.30064604,-0.22149764,0.34200862,0.18290167,0.3567937,-0.22398362,-0.11767319,-0.119883396,-0.036839627,0.23850514,-0.16642268,0.09400141,-0.046726346,-0.0587912,0.11411306,-0.010449996,-0.12141489,-0.13346769,Email
222,0.35818902,-0.037016366,-0.029667558,0.045764238,-0.29251036,0.05506522,0.066047154,-0.068547055,0.10383909,0.36607996,0.09255523,-0.124931045,0.02268357,0.26885822,-0.009922653,-0.1764811,0.00400925,0.050219167,0.06341179,0.07001492,-0.08953315,-0.2228877,-0.056535326,0.12938109,0.015566785,Email
223,0.31555703,-0.052926492,-0.30378976,0.2146474,-0.08838194,0.03759093,-0.057249665,0.1760064,0.016046837,0.03716697,-0.0054479525,0.021939825,0.18542661,0.04286941,0.14450227,0.26775306,-0.04210018,-0.14380616,-0.07798012,-0.024673073,-0.007597461,0.06922342,-0.06232535,-0.12161911,0.00550044,Email
224,-0.6896407,0.033028357,0.03415328,0.55178946,-0.4522181,-0.09286083,0.36249444,0.088567585,0.15272228,0.20483981,-0.17026837,-0.16259865,-0.1182457,-0.016306376,0.45312238,0.004532286,0.071772866,-0.18384564,0.028257495,-0.11739317,0.03513141,0.035435524,-0.022801228,-0.048416257,-0.024467394,Email
225,0.3852143,-0.14299257,-0.36864883,-0.090679124,-0.009510033,0.0032363315,0.052391652,-0.25783032,-0.07148515,0.05533338,-0.07210161,0.12621146,-0.16651075,0.2006442,0.0701772,-0.02477652,0.09178676,-0.08614928,-0.027608832,0.09443464,-0.0023901213,-0.12714657,0.07228073,0.029249068,0.051698882,Email
226,0.08529247,-0.17272727,-0.0047034645,0.38544583,-0.03693038,0.30663663,0.117209665,-0.09089862,-0.0948009,-0.23315017,-0.026001383,-0.08448038,0.16929822,-0.03840315,-0.05666816,0.098965496,0.055396624,-0.02649503,-0.08610846,-0.030529242,-0.07542501,0.023477303,-0.04107655,-0.0519725,-0.05273076,Email
227,-0.27176276,-0.045668866,0.16696638,-0.43583122,-0.07505632,-0.33107623,-0.25426987,0.080050915,0.29329586,-0.19738413,0.109848835,0.058994073,0.29259,0.16209528,-0.016507972,0.040712718,-0.0044314773,0.16564576,-0.028992636,0.20499088,-0.08289465,0.03820058,-0.010535735,-0.044245817,0.058101363,Email
228,-0.12544876,0.29364738,0.20701475,-0.26044434,0.43557665,0.3422181,0.4191974,0.29724428,0.19703853,0.2345014,-0.09029469,0.15409507,-0.1414572,-0.025773069,-0.017306436,-0.05221966,-0.051930074,0.09928619,-0.0035002981,-0.016496351,0.026039373,-0.03457121,0.02283985,-0.020996097,-0.07513431,Email
229,-0.021361833,-0.15175557,-0.0824815,-0.09695886,0.015967118,0.023757253,-0.07262305,0.18008518,0.12500723,0.11940534,0.13363957,0.23208746,-0.039978348,-0.12554179,-0.114836544,-0.14505912,-0.012281558,-0.00835313,-0.10598969,-0.02677481,-0.0007747074,-0.012547501,-0.13282481,0.072928645,0.014948271,Email
230,0.25074527,-0.13146901,-0.4004944,-0.29821214,-0.28553134,0.19899037,-0.006106525,-0.28248256,0.10980038,-0.021908438,0.0019848093,0.04692927,0.060577117,0.011911902,0.016692486,0.07108934,0.011397586,0.08945926,0.024455147,-0.007387056,0.045113977,0.04893994,-0.041238084,-0.004812728,-0.013699256,Email
231,0.24705258,-0.2724762,-0.2626471,-0.16193277,-0.031823553,-0.08468599,-0.09776988,0.044068266,-0.17584124,0.113817334,0.017224101,0.0047843345,-0.1792474,-0.013767342,-0.03651712,0.026527269,0.14762418,0.057907958,-0.08682061,0.058208868,0.060470205,-0.018933875,-0.02141436,0.015147715,0.009134204,Email
232,-0.07549191,-0.050840173,-0.37592393,0.032404415,-0.020090407,0.015101831,0.1880242,-0.1392577,-0.28140578,0.023650436,0.24612892,0.14051639,-0.039746784,-0.13967583,-0.092291795,0.012614732,-0.061851583,-0.049689345,-0.08589028,0.16275886,0.016364679,0.048533984,0.09837891,0.09442621,-0.025922436,Email
233,-0.04275869,0.2106994,-0.3469031,0.13668296,-0.017916508,-0.090855144,0.17743476,-0.0739165,-0.12753847,-0.14417262,0.1740748,-0.14906496,0.11599026,-0.31573448,-0.03702634,-0.11111158,-0.0580599,-0.059703022,0.10574564,0.23909816,-0.024293784,-0.0054403082,0.17918648,0.03987559,0.016286226,Email
234,0.016554907,0.19832687,-0.09286382,0.26471913,0.05156624,0.14898817,-0.23437871,0.2543472,-0.31590962,-0.3178511,-0.1371064,-0.2654399,-0.2111084,-0.15870552,-0.19705658,-0.2004572,-0.06722608,0.027013702,0.19771847,0.21607922,0.045847163,-0.053034812,-0.1007801,-0.109656304,-0.03621266,Email
235,-0.6851804,-0.29605696,-0.011338866,0.32276663,0.008935432,-0.02105157,0.4429362,-0.22655267,-0.34042668,0.049287736,0.18323715,-0.14632002,0.32302505,0.027883077,-0.047371738,0.009906347,-0.090443686,-0.013086716,-0.18591046,-0.055272035,0.04681692,0.075172506,-0.06746294,0.05802683,0.037770487,Email
236,0.13887647,-0.6564415,0.040425163,0.04694209,0.39443946,-0.26636282,-0.54704607,0.42017663,0.09338528,0.38316166,0.1501488,-0.013064757,-0.062791176,-0.1663995,-0.24457783,0.04256975,0.09779375,-0.004773621,-0.123928964,0.054845672,0.1328292,0.016741628,-0.060349386,-0.13987462,-0.008967785,Email
237,-0.27985916,0.12199612,-0.18053673,0.27860817,-0.020289404,-0.21299998,-0.25658244,0.32458544,0.23238808,-0.09173375,-0.1792151,0.039859142,-0.07761797,0.12238221,0.35063678,0.08600802,-0.08386916,-0.13667047,0.06689552,0.03145085,-0.019430105,-0.08912825,0.04928029,0.105102316,-0.102626115,Email
238,0.15092057,0.08484012,0.027486054,0.14671065,-0.03707028,0.038497977,0.046483085,0.23789886,-0.04507957,0.16751261,0.17563987,-0.10333554,0.18815497,0.09428115,0.07789218,-0.057943664,0.12023622,0.055268366,0.12537901,-0.0731438,-0.19446103,0.04493648,-0.15157554,-0.054204397,0.03965055,Email
239,0.5396544,0.6695303,0.9550715,-0.08147082,-0.37629384,-0.3005709,0.045283485,0.2073392,-0.10919939,-0.1887906,0.3836308,-0.11839808,-0.013324089,0.15011632,-0.03658711,-0.03208445,0.07802581,0.035758793,0.023772975,-0.06985816,0.075852096,-0.0033968631,0.294712,0.012121663,0.04027673,Email
240,0.052737266,0.44268426,0.63402295,-0.09540023,0.14705804,0.35586616,-0.0035368078,0.20744818,-0.13223438,0.23827162,-0.21659148,-0.050846886,-0.024341336,-0.1803791,-0.05927661,0.26816836,-0.08885743,0.09200736,0.11401329,-0.09707981,0.040263515,-0.14334688,-0.009046613,0.23906936,0.031590607,Email
241,0.26792115,-0.30379704,-0.14796092,0.3153187,0.04156865,0.13631135,0.053482786,-0.07798057,0.01589357,-0.038320478,0.024904555,0.07099323,0.31191295,0.016992806,-0.009231186,0.062173057,-0.032445375,0.07596761,-0.069693744,0.003070377,-0.00816719,0.025306072,-0.02164492,-0.17772402,-0.019594494,Email
242,-0.49431515,0.1875309,0.5005491,0.32737717,0.14347358,0.1403456,-0.17375983,-0.3448193,-0.33775368,0.15941475,0.04457436,0.0324282,-0.14935362,0.2099058,-6.355696e-05,-0.09657893,0.11935027,0.09112803,0.106845215,-0.22364119,0.021766314,0.18306664,-0.076311186,-0.08061925,-0.041023336,Email
243,-0.123427086,0.5524992,-0.018164044,0.20183623,0.34607622,0.18626526,0.16324195,0.15709901,-0.17261858,0.29685527,-0.022367038,0.20650361,-0.22840899,0.095388055,0.13532126,0.16362806,-0.074047476,0.038727157,-0.034991264,0.15422007,0.034740545,0.010195355,0.018042456,-0.043591592,-0.13187532,Email
244,-0.11157924,0.6151587,0.1613114,0.23662679,-0.15738739,0.13802518,-0.32161513,0.09516847,0.07835905,0.0056303367,0.08646122,0.14281899,0.07434891,-0.16431433,0.07196678,-0.011535318,-0.10215389,-0.2316563,0.06792445,0.19336204,-0.054275878,-0.12090273,-0.17213303,0.055965606,0.083361134,Email
245,0.47999933,-0.031595375,-0.05172871,0.5664049,-0.22648835,-0.51353145,0.2875782,0.65587586,-0.14951938,-0.34644145,-0.30676112,0.31504187,0.022956803,-0.16104347,0.1652523,0.08619003,-0.014418073,0.040638812,0.010214988,-0.15806925,-0.12864392,-0.02856254,-0.124678895,-0.0507206,-0.008473945,Email
