,url,title,text,topics
30,https://www.dataguidance.com/news/finland-deputy-ombudsman-orders-euroclear-not-disclose-shareholder-list-information-telephone,Finland: Deputy Ombudsman orders Euroclear not to disclose shareholder list information via telephone for direct marketing," The Office of the Data Protection Ombudsman announced, on 11 August 2020, that the Deputy Data Protection Ombudsman ('the Deputy Ombudsman'), had ordered Euroclear Finland Oy to modify its shareholder register disclosure activities to ensure compliance with data protection requirements. In particular, the Deputy Ombudsman noted that the company was disclosing, via telephone and for direct marketing purposes, information obtained from a shareholder register of limited companies and cooperatives and highlighted that, as Euroclear independently decided upon the disclosure of the data, it constituted a controller instead of a processor. In addition, the Deputy Ombudsman held that the use of the telephone was not one of the lawful methods for disclosing information of shareholders and, thus, the processing was not fair as required by the General Data Protection Regulation (Regulation (EU) 2016/679) ('GDPR'). Moreover, the Deputy Ombudsman considered that Euroclear had a duty to inform data subjects about the disclosure of data for direct marketing purposes, and that merely mentioning direct marketing on a website is not sufficient to ensure that the data subjects have exercised their right to object to the processing of personal data for direct marketing. Therefore, the Deputy Ombudsman ordered Euroclear to change its shareholder register disclosure practices to ensure compliance with data protection requirements. ","['Data Controller', 'Direct Marketing', 'Fair and Lawful Processing', 'GDPR']"
31,https://www.dataguidance.com/news/usa-sec-announces-217m-settlement-world-acceptance-corporation-fcpa-violations,USA: SEC announces $21.7M settlement with World Acceptance Corporation for FCPA violations," The Securities and Exchange Commission ('SEC') announced, on 6 August 2020, that World Acceptance Corporation ('WAC'), had agreed to pay $21.7 million to resolve charges that it had violated the Foreign Corrupt Practices Act 1977 ('FCPA'). In particular, the SEC Order ('the Order') states that, from at least December 2010 to June 2017, WAC's former Mexican subsidiary made bribes totalling $4 million to Mexican government and union officials to secure the ability to make loans to government employees and ensure that said loans were paid in a timely manner. Furthermore, the Order details that WAC's subsidiary lacked internal accounting controls sufficient to detect or prevent the payments of such bribes and that the management lacked the appropriate tone in relation to internal audit and compliance. Moreover, in the Order, it is specified that WAC has consented to the Order, which requires WAC to cease and desist from violating the anti-bribery, books and records and internal controls provisions of the FCPA. ","['Bribery', 'Crime', 'Enforcement', 'Financial Services', 'Penalties']"
32,https://www.dataguidance.com/news/denmark-datatilsynet-updates-guidance-records-processing-activities-under-article-30-gdpr,Denmark: Datatilsynet updates guidance on records of processing activities under Article 30 of the GDPR," The Danish data protection authority ('Datatilsynet') announced, on 10 August 2020, that it had updated its guidance ('the Guidance') on records of processing activities under Article 30 of the General Data Protection Regulation (Regulation (EU) 2016/679) ('GDPR'). In particular, Datatilsynet highlighted that the Guidance has been updated to clarify that a list of processing activities must state which categories of data subjects the information in question relates to, and must additionally contain a clear link between the categories of personal data processed and the individual categories of data subjects concerned. In addition, the Guidance outlines that if personal data is or will be disclosed in connection with a processing activity, the list must also contain information about which categories of personal data are or will be disclosed to the recipient in question. ","['Accountability', 'Data Processing', 'Data Subject', 'GDPR']"
33,https://www.dataguidance.com/news/russia-rosfinmonitoring-and-deposit-insurance-agency-enter-aml-cooperation-agreement,Russia: Rosfinmonitoring and Deposit Insurance Agency enter into AML cooperation agreement," The Federal Financial Monitoring Service of the Russian Federation ('Rosfinmonitoring') announced, on 5 August 2020, that it had entered into a cooperation agreement with the Deposit Insurance Agency in order to increase the efficiency of cooperation in the anti-money laudering ('AML') sphere. In particular, the cooperation agreement involves the exchange of information and work experience, as well as the development of teaching materials, programs, and recommendations to prevent violations of national legislation. ","['Anti-money Laundering', 'Data Sharing', 'Financial Services']"
34,https://www.dataguidance.com/news/italy-garante-issues-statement-contact-tracing-apps-during-coronavirus-highlights-legal,"Italy: Garante issues statement on contact tracing apps during Coronavirus, highlights legal provision as adequate legal basis"," The Italian data protection authority ('Garante') issued, on 10 August 2020, a statement, on the use of contact tracing apps by public authorities and private companies during COVID-19 ('Coronavirus'). In particular, Garante highlighted that Coronavirus does not in itself constitute a sufficient legal basis for the processing of personal data. In addition, Garante emphasised that only processing which has its legal basis in a provision of national law is legitimate, whereas any other processing aimed at contact tracing is not an adequate legal basis, and is therefore, carried out in violation of European and national legislation on the protection of personal data. ","['Apps', 'Health | Pharmaceutical']"
35,https://www.dataguidance.com/news/oman-tra-publishes-guidelines-internet-service-providers-light-transition-ipv6-protocol,Oman: TRA publishes guidelines for internet service providers in light of transition to IPv6 protocol," The Telecommunications Regulatory Authority ('TRA') published, on 10 August 2020, guidelines ('the Guidelines') for internet service providers aiming to provide them with guidelines and recommendations to achieve a coordinated transition from IPv4 to IPv6. In particular, the Guidelines note that all new IP based services, such as cloud computing and data centres, within the private and public sector, should be able to run IPv6 protocols with immediate effect, and that certain security measures must be implemented. More specifically, with regards to security, the Guidelines propose the use of network security equipment, including firewalls, of Internet Protocol Security ('IPSec') to authenticate and provide confidentiality to assets, as well as the implementation of a security assessment to identify vulnerabilities. ","['Authentication', 'Cloud Computing', 'Cybersecurity', 'Internet', 'Risk Management']"
36,https://www.dataguidance.com/news/usa-fpi-and-ummc-notify-ocr-data-breach-affecting-33896-patients,"USA: FPI and UMMC notify OCR of data breach affecting 33,896 patients"," The University of Maryland Faculty Physicians, Inc. ('FPI') and the University of Maryland Medical Center ('UMMC') notified, on 24 July 2020, the U.S. Department of Health & Human Services' Office for Civil Rights ('OCR'), of a data breach affecting 33,896 patients, which the OCR is now investigating. In particular, the FPI and UMMC noted that they had discovered the unauthorised access of an FPI email account which contained identifiable personal and/or protected health information of certain patients, including name, date of birth, medical record number used for internal purposes, clinical information about care received, as well as a limited number of individuals' social security numbers. In addition, the FPI and UMMC outlined that they have no indication that personal information was misused, but highlighted that they have notified affected individuals, and are reviewing their email policies and procedures to enhance security. ","['Breach Notification', 'Data Breach', 'Data Security', 'Email', 'Investigations', 'Medical Data', 'Sensitive Personal Data']"
37,https://www.dataguidance.com/news/international-basel-comittee-releases-consultative-document-operational-risk-and-resilience,International: Basel Comittee releases Consultative Document on operational risk and resilience," The Basel Committee on Banking Supervision ('the Basel Committee') released, on 6 August 2020, a Consultative Document ('the Document') on principles for operational risk and operational resilience. Particularly, the Document highlights the critical role played by banks in the global financial systems and details operational risks such as pandemics, cyber incidents, and technology failures. Furthermore, the Document outlines that banks should manage their dependencies on relationships, including those with, but not limited to, third parties or intra-group entities, for the delivery of critical operations. In addition, the Document notes that banks should ensure resilient information communication technology including cybersecurity that is subject to protection, detection, response, and recovery programmes that are regularly tested.  Comments to the Document should be submitted here by 6 November 2020. ","['Cybersecurity', 'Data Security', 'Financial Services', 'Information Technology', 'Risk Management', 'Third Parties']"
38,https://www.dataguidance.com/news/uk-dsa-publishes-standards-and-guidance-how-improve-data-sharing-across-government,UK: DSA publishes standards and guidance on how to improve data sharing across government," The Data Standards Authority ('DSA') published, on 7 August 2020, summaries of metadata standards and guidance on how to implement them to improve data sharing across the government. In particular, the standards constitute the first deliverable of the DSA, the authority responsible for cross-government data standardisation which is led by the Government Digital Service, and include best practices for sharing comma-separated values ('CSV') files. Firstly, the standard on using metadata to describe data shared within government discusses using the Dublin Core schema when sharing tabular data, like CSV files and spreadsheets, between government departments. Secondly, the standard on using metadata to describe tabular data for publishing recommends using the schema.org standard on data set to describe the contents of a CSV file, spreadsheet or other file type containing data to be published. Thirdly, the standard on using metadata to describe CSV data offers guidance using the CSV on the Web standard to add metadata to describe the contents and structure of CSV data files.  In addition, the guidance on record information about data sets to be shared with others addresses using metadata to facilitate the cataloguing, validation, reuse and sharing of data. Lastly, the guidance on publishing tabular data covers adding metadata to data being published so that search engines can find the data and display structured results for users. ","['Data Sharing', 'Public Sector']"
39,https://www.dataguidance.com/news/uk-ico-issues-%C2%A380000-fine-rain-trading-ltd-unsolicited-direct-marketing-calls-without-valid,"UK: ICO issues £80,000 fine to Rain Trading Ltd for unsolicited direct marketing calls without valid consent"," The Information Commissioner's Office ('ICO') published, on 3 August 2020, a monetary penalty notice in which it fined Rain Trading Ld £80,000 under the Data Protection Act 1998 for making, between 1 January 2018 and 29 November 2018, 270,774 unsolicited direct marketing calls to subscribers registered with Telephone Preference Service Ltd ('TPS') without valid consent, in violation of regulation 21 of the Privacy and Electronic Communications (EC Directive) Regulations 2003 ('PECR'). In particular, the ICO outlined that it had sent, on 8 January 2019, an initial investigation letter to RTL, to which it responded, among other things, that it had purchased the data for direct marketing purposes under contract from two third party data providers, that consent was not recorded, and that any due diligence checks were thought to have been carried out by the third party data providers. Furthermore, the ICO noted that RTL had intended to implement measures including options for recording consent, staff training and software to allow TPS-screening.  In assessing the contraventions, the ICO highlighted that it did not consider that RTL deliberately set out to contravene the PECR, however that it should have been aware of its responsibilities regarding due diligence and taking reasonable steps to prevent such violations. In calculating the monetary penalty, the ICO consider factors such as RTL ceasing its live marketing calls, complaints received to the ICO and the TPS as well as the lack of any internal suppression list to stop repeated calls to the same subscribers. As a result, the ICO issued a monetary penalty notice of £80,000 to be paid by 3 September 2020 at the latest and which can be reduced by 20% to £64,000 if paid by 2 September 2020 to promote compliance with the PECR. ","['Direct Marketing', 'Enforcement', 'Penalties', 'Telemarketing']"
40,https://www.dataguidance.com/news/uk-ico-investigates-barclays-employee-monitoring-tools,UK: ICO investigates Barclays employee monitoring tools," OneTrust DataGuidance confirmed, on 10 August 2020, with the Information Commissioner's Office ('ICO'), that it is investigating Barclays regarding its employee monitoring tools. In particular, an ICO spokesperson said, ""We have an ongoing investigation relating to Barclays' alleged use of employee monitoring tools.""  More specifically, the spokesperson outlined, ""People expect that they can keep their personal lives private and that they are also entitled to a degree of privacy in the workplace [...] If organisations wish to monitor their employees, they should be clear about its purpose and that it brings real benefits. Organisations also need to make employees aware of the nature, extent and reasons for any monitoring.""","['Employee Monitoring', 'Employment', 'Enforcement', 'Financial Services', 'Investigations']"
41,https://www.dataguidance.com/news/international-eu-and-us-authorities-re-evaluate-privacy-shield-following-schrems-ii,International: EU and US authorities to re-evaluate Privacy Shield following Schrems II," The European Commission ('the Commission') and the U.S. Department of Commerce ('DoC') issued, on 10 August 2020, a joint statement announcing that they had initiated discussions to evaluate the potential for an enhanced EU-U.S. Privacy Shield framework to comply with the Court Justice of the European Union's ('CJEU') judgment in Data Protection Commissioner v. Facebook Ireland Limited, Maximillian Schrems (C-311/18) ('the Schrems II Case'). In particular, the Commission and the DoC recognised the vital importance of data protection in the EU and the US, as well as the significance of cross-border data transfers to their citizens and economies. In addition, the Commission and the DoC noted their shared commitment to privacy and the rule of law, as well as to further deepening their economic relationship. ","['Compliance', 'Data Transfer', 'Legal Reform', 'Privacy Shield']"
42,https://www.dataguidance.com/news/norway-datatilsynet-issues-order-ibo-rectify-unfairly-processed-and-incorrect-personal-data,Norway: Datatilsynet issues order to IBO to rectify unfairly processed and incorrect personal data in relation to exam results," The Norwegian data protection authority ('Datatilsynet') announced, on 10 August 2020, that it had issued an order ('the Order') to the International Baccalaureate Organization ('IBO') in relation to the grading of students based on historical data about former students. In particular, Datatilsynet highlighted that the IB grades were not correct because they did not reflect individual academic ability, thereby leading to discrimination, and that the processing was not in line with the reasonable expectations of data subjects, thus contradicting the fairness principle of the General Data Protection Regulation (Regulation (EU) 2016/679) ('GDPR'). In addition, Datatilsynet noted that the processing taking place through this grading system may lead to denial of opportunities for students and that, in this case, it has adversely affected students in an undue and unjustifiable manner. On this basis, Datatilsynet gave the IBO the opportunity to submit its comments to the Order by 14 August 2020 and stated that, following these comments, a final decision will be taken. ","['Fair and Lawful Processing', 'GDPR', 'Profiling', 'Supervisory Authority']"
43,https://www.dataguidance.com/news/uk-bda-suffers-data-breach-small-amount-data-affected-according-current-evidence,"UK: BDA suffers data breach, small amount of data affected according to current evidence"," The British Dental Association ('BDA') suffered, on 30 July 2020, a data breach, as a result of a sophisticated cyberattack. In particular, the BDA announced that, as a result of the breach, it took some of its systems offline, including their website, with its IT team rebuilding its systems on a new network, thus removing the risk of the malware responsible for this attack. In addition, the BDA noted that, at present, it is unsure what information has been compromised, although current evidence suggests that the data extracted relates to a very small snapshot of the total data stored on its servers. Moreover, the BDA stated that the Information Commissioner's Office ('ICO') has been informed of the breach, and outlined steps that members of the BDA can take as a precaution, including updating passwords regularly and remaining vigilant to changes in their bank account, although investigations have revealed that redirecting bank transfers and standing orders was not the objective of this attack. ","['Cybercrime', 'Cybersecurity', 'Data Breach', 'Financial Data', 'Investigations']"
44,https://www.dataguidance.com/news/usa-occ-fines-capital-one-80m-failure-implement-effective-risk-assessment-processes,USA: OCC fines Capital One $80M for failure to implement effective risk assessment processes," The Office of the Comptroller of the Currency ('OCC') announced, on 6 August 2020, that it had issued an $80 million civil penalty against Capital One, N.A., and Capital One Bank (USA), N.A. In particular, the OCC highlighted that the fine relates to Capital One's failure to implement effective risk assessment processes before migrating significant information technology operations to a public cloud environment as well as not correcting the deficiencies in a timely manner. In addition, the OCC outlined that the deficiencies identified were not compliant with 12 C.F.R. Part 30, Appendix B, 'Interagency Guidelines Establishing Information Security Standards' and that sound risk management and internal controls procedures are essential for banks to adequately protect consumers and for the safety of bank operation.   UPDATE (11 August 2020)  FRB issues cease and desist order against Capital One  The Federal Reserve Board ('FRB') issued, on 6 August 2020, a cease and desist order against Capital One ('the Order'). In particular, the FRB highlighted that the Order was a result of the data breach suffered by Capital One in March 2019 involving the personal information of Capital One credit card customers and applicants for credit card products. ","['Data Security', 'Enforcement', 'Penalties', 'Risk Management']"
45,https://www.dataguidance.com/news/china-cbirc-fines-bocomm-cny-1m-failures-protect-personal-data-customers-and-reckless,China: CBIRC fines Bocomm CNY 1M for failures to protect personal data of customers and reckless management of credit card information collection outsourcing," The China Banking and Insurance Regulatory Commission ('CBIRC') issued, on 5 August 2020, a fine of CNY 1 million (approx. €121,900) on the Bank of Communications Co., Ltd Pacific ('Bocomm') for failures to provide protection to personal data of customers. In particular, the CBIRC clarified in its decision that Bocomm had failed to provide adequate protection to personal data of customers and had mismanaged its outsourcing of customer credit card information collection. ","['Data Collection', 'Financial Data', 'Financial Services', 'Outsourcing', 'Penalties', 'Supervisory Authority']"
46,https://www.dataguidance.com/news/usa-fcc-commissioner-sends-letter-telecoms-service-providers-inquiring-data-collection-and,USA: FCC Commissioner sends letter to telecoms service providers inquiring into data collection and selling practices," The Federal Communications Commission ('FCC') announced, on 5 August 2020, that FCC Commissioner, Geoffrey Starks, had send letters to AT&T Inc. and Verizon Communications inquiring into their practices of aggregation and monetisation of sensitive consumer data. In particular, the FCC highlighted that consumer data is being aggregated and monetised for advertisement placement purposes, and that this data is being used to track consumers' locations to protests and places of worship. In this respect, the FCC noted that Starks is seeking information into AT&T and Verizon's participation in real-time bidding exchanges for mobile advertising, and is requesting details on each provider's policies and procedures to prohibit or minimise tracking of consumers. Specifically the FCC outlined that the letters sent to the service providers ask, among other things, the companies to explain their participation in monetising or using customer data intended for advertising placement to advance non-advertising objectives, to quantify the amount of US location data distributed in real-time bidding processes, and to detail policies in place to minimise, destroy, or prohibit the tracking of consumers according to their data.  The FCC noted that this follows a bipartisan group of members of the U.S. Congress sending a letter on the same to the Federal Trade Commission ('FTC'), requesting an investigation into such practices. ","['Data Collection', 'Data Sharing', 'Direct Marketing', 'Geolocation', 'Sensitive Personal Data']"
47,https://www.dataguidance.com/news/france-cnil-updates-standard-simplify-procedure-accessing-data-health-insurance-sector,France: CNIL updates standard to simplify procedure for accessing data in health insurance sector," The French data protection authority ('CNIL') published, on 7 August 2020, its updated standard ('the Standard') which simplifies the conditions for accessing data from the permanent representative sample of the population ('EGB') protected by French health insurance within the National Inter-Regime Health Insurance Information System ('SNIIRAM'), following the entry into force of Law No. 2019-774 of 24 July 2019 on the Organisation and Transformation of the Health System. In particular, the update of the Standard aims to allow the Health Data Hub, under certain conditions, to access the relevant personal data in the context of processing activities which present a low risk for impact on the right to privacy. Specifically, the Standard specifies that access conditions include processing activities carried out for the purposes of research, study or analysis in the health sector, which serve the public interest, and for which access to the EGB, SNIIRAM or the related datamarts is necessary. In addition, the Standard highlights that, for such specific purposes of processing, neither the opinion of the Committee for Research, Study and Analysis in the health sector ('CESREES') nor authorisation from CNIL will need to be obtained.  Furthermore, the Standard has been updated with, among other things, a list of purposes for processing which can benefit from the new and simplified procedure, which includes changes in care, comparative analysis of treatment, description and analysis of patient pathologies and treatment plans. Moreover, the Standard adds that manufacturers and insurance providers working in the health sector can also benefit from the simplified access procedure, although they are required to collaborate with laboratories. Lastly, the Standard details that, where necessary, the period for which data can be accessed may be extended once for a maximum period of 24 months. ","['Access', 'Authorisation', 'Data Processing', 'Health | Pharmaceutical', 'Supervisory Authority']"
48,https://www.dataguidance.com/news/eu-beuc-report-gdpr-two-year-anniversary%C2%A0highlights-problems-consumer-protection-and-gdpr,EU: BEUC report on GDPR two-year anniversary highlights problems for consumer protection and GDPR enforcement," The European Consumer Organisation ('BEUC') issued, on 5 August 2020, a report ('the Report') on the two year anniversary of the General Data Protection Regulation (Regulation (EU) 2016/679) ('GDPR') focusing on the enforcement of the GDPR from the perspective of consumers and national consumer organisations. In particular, the Report seeks to show the current lack of effectiveness in the application of the GDPR for consumer protection as a result of the lack of harmonised binding administrative procedures to deal with cross border complaints as well as the slow pace of proceedings. In addition, the Report makes recommendations, including the establishment of, among others, a common administrative procedure to handle complaints related to cross-border cases by the European Data Protection Board ('EDPB'), specific support mechanisms for data subjects or organisations representing them, and a list of organisations which would be considered eligible to represent data subjects under Article 80 of the GDPR. ","['Data Subject', 'GDPR', 'Supervisory Authority']"
49,https://www.dataguidance.com/news/china-cbirc-fines-cmb-cny-1m-failure-protect-personal-data-customers-and-reckless-credit,China: CBIRC fines CMB CNY 1M for failure to protect personal data of customers and reckless credit investigations," The China Banking and Insurance Regulatory Commission ('CBIRC') issued, on 5 August 2020, a fine of CNY 1 million (approx. €121,900) on China Merchants Bank Co., Ltd ('CMB') for failures to provide protection to personal data of customers and for reckless investigations into applicants' credit information. In particular, the CBIRC clarified in its decision that CMB had failed to provide adequate protection to personal data over the period of December 2014 to May 2019. ","['Enforcement', 'Financial Data', 'Financial Services', 'Penalties', 'Supervisory Authority']"
50,https://www.dataguidance.com/news/brazil-executive-decree-establishing-policy-personal-data-protection-accordance-lgpd-published,Brazil: Executive Decree establishing policy for personal data protection in accordance with LGPD published in Pernambuco Official Journal," Executive Decree 49.265 of 6 August 2020 on Instituting the State Policy for the Protection of Personal Data of the State Executive Branch in accordance with Law No. 13.709 of 14 August 2018, General Personal Data Protection Law (as amended by Law No. 13.853 of 8 July 2019) ('LGPD') was published, on 7 August 2020, in the Official Journal of the State of Pernambuco. In particular, Executive Decree 49.265, in accordance with the LGPD, establishes the State Policy for the Protection of Personal Data ('PEPDP'), outlining various principles, including purpose limitation for data processing, complying with data security practices, necessity, transparency, accountability, and non-discrimination, as well as guaranteeing data subjects' free access to their personal data. In addition, Executive Decree 49.265 provides for definitions such as sensitive personal data, outlines the governance and regulatory powers of the PEPDP such as approving rules for the protection of personal data, and regulates the processing or personal data and data sharing practices. ","['Data Processing', 'Data Sharing', 'Data Subject Rights', 'Legal Reform']"
51,https://www.dataguidance.com/news/gibraltar-gra-fines-royal-gibraltar-police-%C2%A35000-unlawful-disclosure-personal-data,"Gibraltar: GRA fines Royal Gibraltar Police £5,000 for unlawful disclosure of personal data"," The Gibraltar Regulatory Authority ('GRA') announced, on 7 August 2020, that it has fined Royal Gibraltar Police £5,000 for its unlawful disclosure of personal data. In particular, the GRA noted that the breach related to data contained in pocketbook entries and witness accounts regarding a police investigation which was subsequently shared with the wrong recipient. In addition, the GRA highlighted that the breach was considered serious as the disclosure of personal data relating to criminal prosecutions may posit a real risk of distress for individuals, and that the Royal Gibraltar police had breached, among other things, its obligation to ensure the security of data processing. ","['Data Breach', 'Data Security', 'Public Sector', 'Supervisory Authority']"
52,https://www.dataguidance.com/news/yahoo-data-security-breach-settlement,USA: Court grants final approval in Yahoo customer data security breach litigation settlement," The United States District Court Northern District of California San Jose Division ('the Court') granted, on 22 July 2020, final approval to the Yahoo! Inc. class action settlement over the company's 2016 data breach ('the Order'). In particular, the Order awarded attorneys' fees, costs, and expenses and service awards to the class representatives who brought the suit on behalf of the class with the final approved settlement totalling $117.5 million and the settlement class size of approximately 195 million individuals in In re Yahoo! Inc. Customer Data Sec. Breach Litig., No. 16-MD-02752-LHK, 2020 U.S. Dist. LEXIS 129939 (N.D. Cal. July 22, 2020). ","['Data Breach', 'Litigation', 'Penalties']"
53,https://www.dataguidance.com/news/philippines-npc-limits-disclosure-personal-information-publication-decisions,Philippines: NPC limits disclosure of personal information in publication of decisions," The National Privacy Commission ('NPC') issued, on 6 August 2020, a statement on the publication of personal information within its decisions. In particular, the NPC noted that it will now pseudonymise personal information, such as address and names, in cases where data is published online. In addition, the NPC noted that this is enforced through the NPC Advisory 2020-01 on Protocols for the Publication of Decisions, Resolutions and Orders on the NPC Website, and highlighted that it will limit the publication of cases, orders, and resolution that have not been disposed of with finality. ","['Anonymisation | Pseudonymisation', 'Disclosure', 'Enforcement', 'Supervisory Authority']"
54,https://www.dataguidance.com/news/international-wef-white-paper-notice-and-consent-looks-change-approach-collection-and,International: WEF white paper on notice and consent looks to change approach to collection and processing of personal data," The World Economic Forum ('WEF') published, on 30 July 2020, its white paper ('the Paper') on notice and consent for human technology interaction. In particular, the Paper focuses on the challenges of notice and consent as a norm for data collection and processing, with the goal of facilitating a potential redesign of the framework for all aspects of information collection, use, retention and disclosure. Specifically, the Paper discusses various topics in this respect, including questions of ethics in mechanisms for consent collection, using dynamic and proactive policy responses based on positive reinforcement to manage dynamic and unpredictable data use and reuse demands rather than regulation rooted in punitive approaches, as well as generally looking at how to encourage both consumers and businesses to improve privacy norms for the collection and processing of personal data. ","['Consent', 'Data Collection', 'Data Processing']"
55,https://www.dataguidance.com/news/michigan-ag-announces-settlement-shutting-down-telecom-carrier-responsible-illegal-robocalls,Michigan: AG announces settlement shutting down telecom carrier responsible for illegal robocalls," The Michigan Attorney General ('AG'), Dana Nessel, announced, on 7 August 2020, that MODOK LLC, a California-based Voice Over Internet Protocol ('VOIP') voice service provider, had agreed to exit the VoIP telecom industry and begin winding down its operations. In particular, MODOK conducted illegal robocalls regarding Social Security Administration scams and auto-warranty scams, which had allegedly been carrying foreign illegal robocall traffic into the United States and on to residents of the State of Michigan. ","['Enforcement', 'Identity Theft', 'Telemarketing']"
56,https://www.dataguidance.com/news/turkey-kvkk-publicly-announces-data-breach-ransomware-attack,Turkey: KVKK publicly announces data breach from ransomware attack," The Personal Data Protection Authority ('KVKK') made, on 6 August 2020, a public announcement of a data breach resulting from a ransomware attack which affected Penti Giyim Sanayi ve Ticaret Anonim Şirketi and its affiliates. In particular, the KVKK highlighted that, under Article 12(5) of the Law on Protection of Personal Data No. 6698, in cases where the processed data is accessed illegally, the data controller has an obligation to notify the relevant persons and the KVKK. In addition, the KVKK noted that the breach affected, among other things, the communication and identity data of 45,242 employees, as well as customer data, and that the investigation into the breach will continue. ","['Breach Notification', 'Data Breach', 'Data Security']"
57,https://www.dataguidance.com/news/gibraltar-amlcft-coordinator-issues-third-amlcft-assessment-urges-businesses-make-use,"Gibraltar: AML/CFT coordinator issues third AML/CFT assessment, urges businesses to make use of this assessment"," The Office of Fair Trading ('OFT') announced, on 4 August 2020, that the National Coordinator for anti-money laundering and combating the financing of terrorism ('AML/CFT') has issued the latest National Risk Assessment ('the NRA') for AML/CFT in Gibraltar. In particular, the NRA identifies money laundering ('ML'), terrorist financing ('TF'), and proliferation financing ('PF') risks and vulnerabilities while concentrating on sectors including distributed ledger technology, gambling, auditing, as well as real estate. In addition, the OFT urged businesses to take into account the NRA in ensuring that their control systems can prevent, detect, and make the necessary disclosures to law enforcement agencies in relation to the occurrence of ML, TF, and PF or suspicion of the same. ","['Anti-money Laundering', 'Gambling', 'Risk Management', 'Virtual Currency']"
58,https://www.dataguidance.com/news/spain-ministry-announces-radarcovid-passed-test-phase,Spain: Ministry announces that RadarCOVID passed the test phase," The Ministry of Economic Affairs and Digital Transformation ('the Ministry') announced, on 3 August 2020, in a statement ('the Statement') that the COVID-19 ('Coronavirus') tracing app ('RadarCOVID') has succesfully passed the trial period, meeting all the objectives set.  In particular, the Ministry stated that RadarCOVID follows high technical standards and respects the privacy of users in compliance with all the recommendations made by the European Commission in this regard. In addition, the Ministry highlighted that app users cannot be identified or located by other users and that the data is stored in a decentral manner. Furthermore, the Ministry detailed that RadarCOVID uses the end device's Bluetooth connection, through which mobile phones emit and observe anonymous identifiers of other phones which change periodically. Moreover, the Ministry held that both the use of RadarCOVID and the communication of a possible infection will always be voluntary.  Finally, the Ministry stated that the next step would be to make RadarCOVID available for the health sector and autonomous communities, and announced that a first functional version of the tool could be ready to be launched in mid-August. ","['Apps', 'Data Security', 'Health | Pharmaceutical']"
59,https://www.dataguidance.com/news/rhineland-palatinate-lfdi-rheinland-pfalz-calls-law-ensure-data-collected-coronavirus-contact,Rhineland-Palatinate: LfDI Rheinland-Pfalz calls for law to ensure that data collected for Coronavirus contact tracing is not used for inappropriate purposes," The Rhineland-Palatinate data protection authority ('LfDI Rheinland-Pfalz') issued, on 6 August 2020, a statement ('the Statement') calling for a law ('the Law') to ensure that data collected for COVID-19 ('Coronavirus') contact tracing when visiting restaurants, hairdressers, or games libraries is not used for inappropriate purposes. In particular, the LfDI Rheinland-Pfalz highlighted that not only does the contact tracing data collection allow conclusions to be drawn about the leisure time and consumer behavior of visitors and customers, the lists have recently come under fire due to isolated access by the police authorities. The Law would include purpose limitation regulations, use bans, and special rules for criminal prosecution, which can only access the contact data collected for the purpose of infection protection in the event of serious criminal offenses and under the condition of procedural guarantees, such as judicial decisions. Finally, the LfDI Rheinland-Pfalz stated that legal security and the protection of liberty are fundamental requirements of an accepted and thus successful infection protection. ","['Access', 'Law Enforcement', 'Legal Reform', 'Proportionality']"
60,https://www.dataguidance.com/news/eu-edps-blogpost-quantum-computing-and-cryptography-highlights-data-protection-implications,EU: EDPS blogpost on quantum computing and cryptography highlights data protection implications," The European Data Protection Supervisor ('EDPS') published, on 7 August 2020, a blogpost ('the Blogpost') on quantum computing and cryptography highlighting the benefit of quantum computing for scientific developments. In particular, the Blogpost explains that, for specific issues, quantum computers have a speed advantage over classical computers and outlines, among other things, the implications of quantum computing for data protection in terms of data security and confidentiality of communications. More specifically, the Blogpost notes that quantum computing can break cryptography, thus, undermining IT security and also affecting core internet security protocols. In addition, the Blogpost highlights that quantum-safe cryptography which will not be affected by quantum computers, is not yet standardised and that, currently, until the transition to quantum-safe cryptography, organisations should consider for how long they need to ensure absolute confidentiality of data and protection from retrospective decryption. ","['Confidentiality', 'Cybersecurity', 'Data Security', 'Encryption']"
61,https://www.dataguidance.com/news/chile-cplt-statement-subtel-data-collection-requests-questions-legality-and-compliance-data,Chile: CPLT statement on SUBTEL data collection requests questions legality and compliance with data protection law," The Chilean Transparency Council ('CPLT') issued, on 6 August 2020, a statement following the Undersecretariat of Telecommunications' ('SUBTEL') request that companies in the telecommunications sector disclose large amounts of personal data of users to SUBTEL. In particular, the CPLT noted that SUBTEL had sent a letter to companies requesting the delivery of customer data in order to carry out an opinion study, and secondly, that a company, after being awarded a tender for a technical standard for the provision of internet access and a minimum speed of internet, will be responsible for collecting user information through software that the company can install on cell phones or computers to measure speed, and which will collect and deliver individuals' data to SUBTEL.  In this respect, the CPLT outlined that the principles of necessity and proportionality must be respected, and only the necessary data for the intended purposes should be collected and used for those purposes only, in accordance with Law No. 19.628 on the Protection of Private Life 1999 ('the Law'). Moreover, the CPLT further urged compliance with international standards and norms on the same, and highlighted the new legal initiative under discussion in Parliament, which would modernise the Law and resolve gaps in the current legal framework. ","['Compliance', 'Data Collection', 'Data Sharing', 'Disclosure', 'Necessity', 'Proportionality', 'Telecommunications']"
